2500	16	4	0.350785	0.000104662	0.00014361	0.0199647	0.000656345
10000	16	4	0.310614	0.000258415	0.000401828	0.319439	0.010731
22500	16	4	0.390537	0.000519108	0.00110478	1.61758	0.0521707
40000	16	4	0.648898	0.000918956	0.00190193	5.11563	0.168021
62500	16	4	0.387142	0.00137672	0.00294966	12.489	0.416891
90000	16	4	0.70436	0.00198091	0.00430713	25.9407	0.905263
122500	16	4	0.485397	0.00269919	0.00638528	48.304	1.60893
160000	16	4	1.80447	0.00340005	0.00886762	82.4457	2.79472
202500	16	4	0.459036	0.0043229	0.0112592	132.065	4.43167
2500	16	4	0.330282	8.639e-05	0.000148389	0.019967	0.000714474
10000	16	4	0.303029	0.000236843	0.000379351	0.319381	0.0118328
22500	16	4	0.394949	0.000519947	0.00110693	1.63596	0.0736963
40000	16	4	0.673255	0.000891458	0.00187396	5.17314	0.237505
62500	16	4	0.394751	0.00135739	0.00294988	12.6283	0.585656
90000	16	4	0.647793	0.00197004	0.00442444	26.2178	1.23461
122500	16	4	0.371225	0.00270033	0.00633029	48.8171	2.24721
160000	16	4	1.60007	0.0034842	0.008725	83.2845	3.83909
202500	16	4	0.45202	0.00432518	0.0112146	133.428	6.08967
